periodo,t_vuelta,voltaje,t_voltaje
,,0.29734492,9732115
,,0.56165716,9732115
,,1.134644,9732115
,,1.0758298,9732115
,,0.217582968,9732116
,,0.5753536,9732116
,,0.5527947,9732116
,,0.5447379,9732116
,,0.6269673,9732117
,,0.6543603,9732117
,,0.70995192,9732117
,,0.7035065,9732118
,,0.50928816,9732118
,,0.8735546,9732118
,,0.918672464,9732118
,,0.9766812,9732119
,,0.9170611,9732119
,,1.3836484,9732119
,,2.1387686,9732120
,,1.89218132,9732120
,,1.75033184,9732120
,,1.99691932,9732120
,,2.2386722,9732121
,,2.097679,9732121
,,2.2572028,9732121
,,1.98563968,9732121
,,2.2782008,9732122
,,2.1718014,9732122
,,2.382133,9732122
,,2.3740764,9732123
,,2.280618,9732123
,,2.189526,9732123
,,2.0533164,9732123
,,2.071092,9732124
,,2.1444082,9732124
,,1.9010436,9732124
,,2.745594,9732125
,,2.0146442,9732125
,,1.9654978,9732125
,,1.75677732,9732125
,,1.9477729,9732126
,,1.84298468,9732126
,,1.71488208,9732126
,,1.5730326,9732126
,,1.2789105,9732127
,,1.0951658,9732127
,,1.214406,9732127
,,0.76715496,9732128
,,0.85019,9732128
,,0.5834104,9732128
,,0.31023574,9732128
,,0.58179904,9732129
,,0.20791486,9732129
,,0.58824444,9732129
,,0.2675349,9732129
,,0.24658732,9732130
,,0.6027466,9732130
,,0.48914624,9732130
,,0.6059693,9732131
,,0.414218332,9732131
,,0.59468984,9732131
,,0.99118332,9732131
,,0.92431224,9732132
,,0.55118332,9732132
,,0.93881432,9732132
,,1.744692,9732133
,,0.8759716,9732133
,,1.5061616,9732133
,,1.6745982,9732133
,,1.1588143,9732134
,,1.92521392,9732134
,,1.85023568,9732134
,,1.5319432,9732134
,,1.56981,9732135
,,1.5867292,9732135
,,2.0500936,9732135
,,2.034786,9732136
,,2.1444082,9732136
,,1.7422751,9732136
,,1.832511,9732136
,,1.9671092,9732137
,,1.6173448,9732137
,,1.5867292,9732137
,,1.517441,9732138
,,1.3989563,9732138
,,1.3691462,9732138
,,1.2507118,9732138
,,1.2281024,9732139
,,0.98715496,9732139
,,0.86146948,9732139
,,0.51170516,9732139
,,1.5690043,9732140
,,1.0298558,9732140
,,1.0000458,9732140
,,1.1193361,9732141
,,0.58099336,9732141
,,0.8219409,9732141
,,0.39483176,9732141
,,0.7163973,9732142
,,0.62052184,9732142
,,0.74620732,9732142
,,0.7139803,9732142
,,0.77682308,9732143
,,0.81952392,9732143
,,0.9041703,9732143
,,0.6213275,9732144
,,0.55037768,9732144
,,0.7018952,9732144
,,1.0806637,9732144
,,0.89772488,9732145
,,0.53104144,9732145
,,0.6132204,9732145
,,1.0411856,9732146
,,1.0323231,9732146
,,1.0943602,9732146
,,0.9936003,9732146
,,1.1088624,9732147
,,1.2410437,9732147
,,0.98473792,9732147
,,1.152369,9732147
,,1.2942184,9732148
,,1.0919433,9732148
,,1.0613276,9732148
,,0.8663035,9732149
,,1.157203,9732149
,,0.7760174,9732149
,,1.3441702,9732149
,,1.0298558,9732150
,,1.0217991,9732150
,,0.9976287,9732150
,,0.92914624,9732151
,,0.7486244,9732151
,,0.932369,9732151
,,0.7558755,9732151
,,0.7308995,9732152
,,0.58502176,9732152
,,0.85099568,9732152
,,0.57051956,9732152
,,0.5656855,9732153
,,0.64066376,9732153
,,0.24819868,9732153
,,0.6527489,9732154
,,0.4335546,9732154
,,1.1926528,9732154
,,0.55601732,9732154
,,0.43194324,9732155
,,0.2917052,9732155
,,0.937203,9732155
,,0.51089952,9732155
,,0.4327489,9732156
,,0.68417024,9732156
,,0.7550698,9732156
,,0.8356878,9732157
,,0.70995192,9732157
,,0.774406,9732157
,,0.9968231,9732157
,,0.7574868,9732158
,,0.9508995,9732158
,,1.0177706,9732158
,,1.0758298,9732159
,,1.1112794,9732159
,,1.8083406,9732159
,,1.8260654,9732159
,,1.8913756,9732160
,,2.3063996,9732160
,,2.0363972,9732160
,,2.1935544,9732160
,,2.1556878,9732161
,,2.285452,9732161
,,1.9381048,9732161
,,1.317583,9732162
,,2.2749784,9732162
,,2.2918976,9732162
,,1.5802838,9732162
,,1.9977249,9732163
,,2.1041246,9732163
,,1.3594781,9732163
,,1.5738384,9732163
,,1.1676767,9732164
,,1.295024,9732164
,,1.0911375,9732164
,,0.77682308,9732165
,,0.95492784,9732165
,,0.882417,9732165
,,0.94445416,9732165
,,0.8114672,9732166
,,0.6189105,9732166
,,0.6309957,9732166
,,0.5399038,9732167
,,0.75023576,9732167
,,0.42872052,9732167
,,0.34326848,9732167
,,0.4528908,9732168
,,0.49478596,9732168
,,0.3940261,9732168
,,0.12246281,9732168
,,0.27720302,9732169
,,0.39886012,9732169
,,0.48592356,9732169
,,0.50525976,9732170
,,0.329572,9732170
,,0.5133165,9732170
,,0.7856855,9732170
