periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,0.94364848,146408,2
,,0.4569192,146690,2
,,0.47947812,146971,2
,,1.4940764,147256,2
,,1.1,147537,2
,,1.6366811,147818,2
,,1.407013,148100,2
,,1.8204258,148383,2
,,1.9179628,148666,2
,,1.8244542,148949,2
,,2.0759258,149229,2
,,2.0517052,149509,2
,,2.0751202,149792,2
,,2.0694802,150073,2
,,2.0404258,150357,2
,,1.97677732,150638,2
,,1.9485786,150921,2
,,2.1363516,151202,2
,,2.1701898,151485,2
,,2.0694802,151766,2
,,1.6931288,152049,2
,,1.8212314,152333,2
,,1.6052596,152613,2
,,1.97758284,152896,2
,,1.8599542,153176,2
,,1.6084825,153459,2
,,0.7317052,153740,2
,,0.5834104,154021,2
,,1.0072968,154304,2
,,0.094264136,154588,2
,,0.43436024,154870,2
,,0.029810024,155151,2
,,0.19013962,155432,2
,,0.07895628,155715,2
,,0.0,155996,2
,,0.0,156278,2
,,0.12487984,156562,2
,,0.0,156843,2
,,0.0,157125,2
,,0.11682307,157408,2
,,0.11118334,157690,2
,,0.12004577,157974,2
,,0.18288852,158255,2
,,0.4230808,158538,2
,,0.385969336,158818,2
,,0.79696492,159099,2
,,0.6543603,159381,2
,,0.7840742,159665,2
,,0.6527489,159948,2
,,1.0105195,160229,2
,,0.97829248,160512,2
,,0.85744104,160793,2
,,1.1056398,161074,2
,,1.3087206,161358,2
,,1.1676767,161639,2
,,1.4626551,161920,2
,,1.4142641,162201,2
,,1.5134127,162483,2
,,1.1,162763,2
,,1.1306157,163045,2
,,1.209572,163327,2
,,1.1878186,163610,2
,,1.3095262,163890,2
,,1.0427968,164173,2
,,1.0863035,164454,2
,,1.1491462,164736,2
,,1.0903319,165018,2
,,0.19980774,165301,2
,,0.7655436,165583,2
,,0.25786676,165867,2
,,0.5431266,166149,2
,,0.116017392,166435,2
,,0.19577934,166717,2
,,0.9065873,167000,2
,,0.6471092,167283,2
,,0.30056764,167565,2
,,0.29251088,167847,2
,,0.21274892,168129,2
,,0.20791486,168411,2
,,0.09748684,168692,2
,,0.29895628,168974,2
,,0.10796063,169258,2
,,0.10151522,169538,2
,,0.19900206,169820,2
,,0.16516365,170103,2
,,0.28042572,170385,2
,,0.25867244,170667,2
,,0.4980087,170948,2
,,0.8203296,171229,2
,,0.8654978,171511,2
,,1.0903319,171793,2
,,1.221657,172076,2
,,1.457821,172358,2
,,1.5601419,172640,2
,,1.4956877,172923,2
,,1.930048,173207,2
,,1.95099568,173488,2
,,1.6366811,173770,2
,,1.7438865,174051,2
,,2.1162096,174331,2
,,2.0315632,174613,2
,,2.5215654,174896,2
,,1.6399039,175178,2
,,2.0581506,175462,2
,,1.5802838,175744,2
,,1.7817532,176025,2
,,1.872845,176309,2
,,1.460238,176591,2
,,0.95492784,176873,2
,,1.3071091,177155,2
